package,in_degree_centrality,out_degree_centrality,betweenness,pagerank,in_degree_centrality_norm,betweenness_norm,pagerank_norm,criticality_index,risk_score,combined_score,criticality_rank
mypy-boto3-sagemaker-a2i-runtime,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09424015,0.04712008,3680
mypy-boto3-support-app,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09423839,0.04711919,3681
mypy-boto3-mgh,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09423577,0.04711788,3682
mypy-boto3-finspace-data,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09423197,0.04711598,3683
mlx-lm,0.00000000,0.00723000,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09423187,0.04711593,3684
mypy-boto3-cloudtrail-data,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09423158,0.04711579,3685
mypy-boto3-lexv2-runtime,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09423019,0.04711510,3686
mypy-boto3-bcm-pricing-calculator,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09422910,0.04711455,3687
mypy-boto3-geo-routes,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09422851,0.04711426,3688
mypy-boto3-mediapackage-vod,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09422820,0.04711410,3689
mypy-boto3-chatbot,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09422776,0.04711388,3690
mypy-boto3-networkmanager,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09422665,0.04711332,3691
mypy-boto3-machinelearning,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09422576,0.04711288,3692
mypy-boto3-backupsearch,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09422487,0.04711243,3693
mypy-boto3-ssm-sap,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09422397,0.04711199,3694
mypy-boto3-supplychain,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09422317,0.04711158,3695
mypy-boto3-opensearchserverless,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09422268,0.04711134,3696
mypy-boto3-drs,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09421979,0.04710989,3697
mypy-boto3-mediastore-data,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09421905,0.04710952,3698
mypy-boto3-codeguru-security,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09421852,0.04710926,3699
mypy-boto3-migrationhub-config,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09421756,0.04710878,3700
mypy-boto3-snow-device-management,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09421652,0.04710826,3701
mypy-boto3-connectcampaignsv2,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09421300,0.04710650,3702
mypy-boto3-workspaces-instances,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09421229,0.04710614,3703
mypy-boto3-connectcampaigns,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09421133,0.04710566,3704
mypy-boto3-pinpoint-sms-voice,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09420925,0.04710463,3705
mypy-boto3-cost-optimization-hub,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09420879,0.04710440,3706
mypy-boto3-finspace,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09420299,0.04710150,3707
mypy-boto3-omics,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09420075,0.04710037,3708
mypy-boto3-controlcatalog,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09419885,0.04709943,3709
honcho,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09419824,0.04709912,3710
copier,0.00000000,0.00451875,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09419641,0.04709820,3711
mypy-boto3-sagemaker-edge,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09419321,0.04709661,3712
mypy-boto3-mgn,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09418864,0.04709432,3713
mypy-boto3-ssm-quicksetup,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09418808,0.04709404,3714
mypy-boto3-aiops,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09418805,0.04709402,3715
mypy-boto3-iotdeviceadvisor,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09418723,0.04709361,3716
mypy-boto3-sagemaker-featurestore-runtime,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09418636,0.04709318,3717
mypy-boto3-kafkaconnect,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09418581,0.04709290,3718
mypy-boto3-arc-region-switch,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09418459,0.04709229,3719
mypy-boto3-invoicing,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09418206,0.04709103,3720
mypy-boto3-s3vectors,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09417628,0.04708814,3721
mypy-boto3-docdb-elastic,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09417619,0.04708809,3722
azure-mgmt-logic,0.00000000,0.00293719,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09417501,0.04708750,3723
mypy-boto3-s3outposts,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09417477,0.04708738,3724
mypy-boto3-neptune-graph,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09417153,0.04708577,3725
mypy-boto3-freetier,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09417094,0.04708547,3726
mypy-boto3-bcm-dashboards,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09417048,0.04708524,3727
mypy-boto3-entityresolution,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09416940,0.04708470,3728
mypy-boto3-socialmessaging,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09416648,0.04708324,3729
mypy-boto3-dsql,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09416508,0.04708254,3730
mypy-boto3-simspaceweaver,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09416088,0.04708044,3731
mypy-boto3-lookoutequipment,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09415815,0.04707907,3732
mypy-boto3-ds-data,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09415634,0.04707817,3733
mypy-boto3-memorydb,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09415588,0.04707794,3734
mypy-boto3-iottwinmaker,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09415416,0.04707708,3735
mypy-boto3-eks-auth,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09415286,0.04707643,3736
mypy-boto3-neptunedata,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09415133,0.04707567,3737
mypy-boto3-rolesanywhere,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09415133,0.04707567,3738
mypy-boto3-bcm-recommended-actions,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09414899,0.04707450,3739
mypy-boto3-rum,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09414159,0.04707080,3740
mypy-boto3-qconnect,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09413999,0.04706999,3741
mypy-boto3-proton,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09413818,0.04706909,3742
mypy-boto3-internetmonitor,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09413715,0.04706857,3743
mypy-boto3-geo-maps,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09413707,0.04706854,3744
mypy-boto3-securitylake,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09413675,0.04706838,3745
mypy-boto3-iotfleetwise,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09413620,0.04706810,3746
mypy-boto3-m2,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09412815,0.04706408,3747
mypy-boto3-payment-cryptography-data,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09412684,0.04706342,3748
breathe,0.00000000,0.00497063,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09412653,0.04706327,3749
azure-loganalytics,0.00000000,0.00271125,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09412462,0.04706231,3750
mypy-boto3-payment-cryptography,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09412136,0.04706068,3751
mypy-boto3-migrationhubstrategy,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09412136,0.04706068,3752
mypy-boto3-security-ir,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09412068,0.04706034,3753
mypy-boto3-wickr,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09411914,0.04705957,3754
mypy-boto3-redshift-serverless,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09411825,0.04705913,3755
mypy-boto3-marketplace-agreement,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09411788,0.04705894,3756
mypy-boto3-migrationhuborchestrator,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09411672,0.04705836,3757
mypy-boto3-ivschat,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09411577,0.04705788,3758
mypy-boto3-resiliencehub,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09411501,0.04705750,3759
mypy-boto3-route53-recovery-cluster,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09411303,0.04705651,3760
mypy-boto3-sagemaker-metrics,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09411299,0.04705649,3761
mypy-boto3-kinesis-video-webrtc-storage,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09411012,0.04705506,3762
mypy-boto3-migration-hub-refactor-spaces,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09410928,0.04705464,3763
mypy-boto3-route53-recovery-control-config,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09410813,0.04705406,3764
mypy-boto3-sagemaker-geospatial,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09410809,0.04705404,3765
mypy-boto3-pipes,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09410712,0.04705356,3766
mypy-boto3-inspector-scan,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09410595,0.04705298,3767
mypy-boto3-route53-recovery-readiness,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09410424,0.04705212,3768
mypy-boto3-launch-wizard,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09410370,0.04705185,3769
mypy-boto3-marketplace-deployment,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09410367,0.04705184,3770
mypy-boto3-panorama,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09410232,0.04705116,3771
mypy-boto3-repostspace,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09410075,0.04705038,3772
mypy-boto3-observabilityadmin,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09409697,0.04704848,3773
mypy-boto3-mailmanager,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09409628,0.04704814,3774
azure-mgmt-consumption,0.00000000,0.00293719,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09409451,0.04704725,3775
mypy-boto3-license-manager-user-subscriptions,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09409181,0.04704591,3776
mypy-boto3-kendra-ranking,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09409136,0.04704568,3777
mypy-boto3-iot-managed-integrations,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09408907,0.04704454,3778
mypy-boto3-pcs,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09408826,0.04704413,3779
mypy-boto3-pca-connector-ad,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09408291,0.04704146,3780
mypy-boto3-networkmonitor,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09408285,0.04704142,3781
mypy-boto3-gameliftstreams,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09408066,0.04704033,3782
mypy-boto3-partnercentral-selling,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09407946,0.04703973,3783
mypy-boto3-rbin,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09407910,0.04703955,3784
mypy-boto3-license-manager-linux-subscriptions,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09407898,0.04703949,3785
mypy-boto3-managedblockchain-query,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09407768,0.04703884,3786
mypy-boto3-marketplace-reporting,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09407705,0.04703853,3787
mypy-boto3-pca-connector-scep,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09407072,0.04703536,3788
mypy-boto3-oam,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09406745,0.04703372,3789
mypy-boto3-ssm-guiconnect,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09406529,0.04703265,3790
mypy-boto3-route53profiles,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09406399,0.04703200,3791
mypy-boto3-networkflowmonitor,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09406286,0.04703143,3792
pytest-celery,0.00000000,0.00745594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09405862,0.04702931,3793
mypy-boto3-osis,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09405699,0.04702849,3794
mypy-boto3-qapps,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09405549,0.04702775,3795
mypy-boto3-notifications,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09404785,0.04702393,3796
mypy-boto3-notificationscontacts,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09404575,0.04702287,3797
mypy-boto3-mpa,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09403271,0.04701635,3798
mypy-boto3-compute-optimizer-automation,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09403034,0.04701517,3799
scrubadub,0.00000000,0.00451875,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09403010,0.04701505,3800
mypy-boto3-keyspacesstreams,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09401403,0.04700702,3801
mypy-boto3-rtbfabric,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09399954,0.04699977,3802
mypy-boto3-signin,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09399484,0.04699742,3803
shyaml,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09398938,0.04699469,3804
mypy-boto3-odb,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09397073,0.04698537,3805
mypy-boto3-partnercentral-channel,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09394405,0.04697203,3806
mypy-boto3-mwaa-serverless,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09392831,0.04696415,3807
mypy-boto3-partnercentral-account,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09392483,0.04696241,3808
mypy-boto3-route53globalresolver,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09391001,0.04695500,3809
grpcio-testing,0.00000000,0.00067781,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09389884,0.04694942,3810
mypy-boto3-partnercentral-benefits,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09389070,0.04694535,3811
mypy-boto3-nova-act,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09387919,0.04693960,3812
gtts,0.00000000,0.00135563,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09387775,0.04693887,3813
docusign-esign,0.00000000,0.00225938,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09386286,0.04693143,3814
aiodataloader,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09383715,0.04691858,3815
autovizwidget,0.00000000,0.02417533,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09375833,0.04687916,3816
azure-mgmt-notificationhubs,0.00000000,0.00293719,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09375740,0.04687870,3817
west,0.00000000,0.00180750,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09374293,0.04687146,3818
mkdocs-redirects,0.00000000,0.00429282,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09370936,0.04685468,3819
junit2html,0.00000000,0.00045188,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09366310,0.04683155,3820
types-tzlocal,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09366146,0.04683073,3821
ariadne,0.00000000,0.00135563,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.09362432,0.04681216,3822
